url,title,WKT,longitude,latitude
http://community-exchange.org/,Eastern Bay of Plenty Community Exchange,"Whakatane, Bay of Plenty, New Zealand",177,-37.98333
http://community-exchange.org/,Gruppo Mutuo Aiuto PU,"Fossombrone, Pesaro e Urbino, Italy",12.80612,43.68896
http://community-exchange.org/,Mixiuhca,"Ciudad de Mรจxico, Ciudad de Mรจxico, Mexico",10.018343,51.133481
http://community-exchange.org/,"XCTIT, CES Red de ciencia, tรฉcnica y tecnologia","Mataro, Barcelona, Spain",2.45,41.53333
http://community-exchange.org/,Southeast Georgia exchange,"Statesboro, Bulloch, United States",-81.790178,32.450893
http://community-exchange.org/,Banco del Tiempo de San Agustรญn del Guadalix,"San Agustรญn del Guadalix, Madrid, Spain",-3.6132735,40.7657575
http://community-exchange.org/,Univest Skills Exchange (Swaziland),"Manzini, Manzini, Swaziland",31.411123,-26.508291
http://community-exchange.org/,Comunidad de intercambio Santa Elena,"Medellรญn, Santa Elena, Colombia ",-75.498156,6.210209
http://community-exchange.org/,hOur Credits Time Exchange,"U.K., South West, United Kingdom",-0.221003,51.501577
http://community-exchange.org/,North Peace Community Exchange Network,"Fort St. John, BC, Canada",-120.8529,56.2499
http://community-exchange.org/,Red Ocumareรฑa Comunal de Intercambio Solidario,"Ocumare del Tuy, Miranda, Venezuela",-66.549881,10.34101
http://community-exchange.org/,Harling and District Time Bank,"East Harling, Norfolk, United Kingdom",0.966644,52.434284
http://community-exchange.org/,Benimaclet Grup de Moneda Social,"Valencia, 46020, Spain",-0.35369,39.486534
http://community-exchange.org/,GOLDMind Community Exchange,"Enola, PA, United States",-76.9339,40.2901
http://community-exchange.org/,South Okanagan Community Exchange System,"Oliver, BC, Canada",-119.55,49.1833
http://community-exchange.org/,Rete di scambio PU,"Urbino, PU, Italy",12.6372,43.72524
http://community-exchange.org/,Barter Income Technology System,"Madison, Mississippi, United States",-90.1154,32.4618
http://community-exchange.org/,Cornwall Community Exchange,"Redruth, Cornwall, United Kingdom",-5.2276,50.234
http://community-exchange.org/,Santa Cruz Exchange,"Santa Cruz, Santa Cruz, United States",-122.0294,36.9746
http://community-exchange.org/,Valencia Intercambia Red Autogestionada,"Valencia, Valencia, Spain",-0.739992,39.334334
http://community-exchange.org/,Mercat Alcalco,"Alcala de xivert, Castellon, Spain",0.22509,40.30418
http://community-exchange.org/,EDUC,"Burgos, Burgos, Spain",-3.69972,42.34083
http://community-exchange.org/,La Teranyina,"Mediona-Miralles-Llacuna, Barcelona / Catalunya, Spain",1.62181,41.53049
http://community-exchange.org/,Munitario,"Buenos Aires, Buenos Aires, Argentina",-58.373161,-34.608418
http://community-exchange.org/,Petersburg Creative Union,"Saint-Petersburg, SPB, Russia",30.298715,59.925629
http://community-exchange.org/,Facultad de Econรณmicas Sevilla,"Sevilla/Sevilla/RyC S/N, Espaรฑa/Andalucรญa/Sevilla, Spain",-5.98333,37.38333
http://community-exchange.org/,Living Light Circle,"San Juan, PR, Puerto Rico",-66.0571,18.3744
http://community-exchange.org/,Oasis Community Exchange,"Sacramento, CA, United States",-121.2981,38.4732
http://community-exchange.org/,Zoquito Red De Moneda Social,"Jerez de la Frontera, Cรกdiz, Spain",-6.11667,36.7
http://community-exchange.org/,Lapuan Aikapankki - Hymyjรค lรคheiselle,"Lapua, Etelรค-Pohjanmaa, Finland",23.00694,62.97083
http://community-exchange.org/,Green community,"Arcos de Valdevez, Portugal, Portugal",-8.41861,41.84722
http://community-exchange.org/,Manawatu Community Exchange,"Manawatu, New Zealand",175.782,-40.093
http://community-exchange.org/,Trocador,"Sรฃo Joรฃo da Madeira, Aveiro, Portugal",-8.65528,40.63889
http://community-exchange.org/,Dubai also exchanges,"Dubai, Dubai, United Arab Emirates",55.419541,25.123486
http://community-exchange.org/,Beira Baixa Community Exchange,"Castelo Branco, Castelo Branco, Portugal",-7.49194,39.82389
http://community-exchange.org/,Dukedom Grand Dollar,"Houston, Texas, United States",-95.3677,29.7589
http://community-exchange.org/,Republic Of Karos,"Reus, Tarragona, Spain",1.10833,41.15556
http://community-exchange.org/,PRINCIPALITY,"Benoni, Gauteng, South Africa",28.3208,-26.1885
http://community-exchange.org/,Red de Intercambio MUYU,"Nacional, Nacional, Ecuador",-78.432915,-1.160171
http://community-exchange.org/,BCE Goods Exchange,"Belfast, ME, United States",-69.0064,44.4259
http://community-exchange.org/,Laagri ajapank,"Laagri, Saue vald, Estonia",24.6,59.35
http://community-exchange.org/,LETS in PERNIK,"Pernik, Sofia, Bulgaria",23.33333,42.7
http://community-exchange.org/,Egara Exchange,"Terrassa, Barcelona, Spain",2.00806,41.56111
http://community-exchange.org/,Banka vremena - ลฝivi atelje,"Zagreb, Zagreb, Croatia",15.97333333,45.81541667
http://community-exchange.org/,Dzielnik Twรณrcรณw Dobra,"ลbiska, Mazowieckie, Poland",21.564398,52.250173
http://community-exchange.org/,Kent County Community Exchange,"Rochester, Kent, United Kingdom",0.5049,51.3891
http://community-exchange.org/,Economics Basics FACDYC,"San Nicolรกs, Nuevo Leรณn, Mexico",-102.532867,23.950464
http://community-exchange.org/,Northern Colorado Mutual Aid and trading society,"Fort Collins, CO, United States",-105.0668,40.5509
http://community-exchange.org/,Banco de Tiempo Alcantara,"Sella, Alicante, Spain",-0.27278,38.60833
http://community-exchange.org/,South Island Trade Exchange,"east coast, South Island, New Zealand",171.7799,-41.838875
http://community-exchange.org/,Comunidad de Intercambio de Bienes y Servicios,"Aviles, Asturias, Spain",-5.92222,43.55611
http://community-exchange.org/,Stockmoor & Wilstock Timebank,"Bridgwater, Somerset, United Kingdom",-3.0037,51.1283
http://community-exchange.org/,Puerto Viejo Exchange,"Puerto Viejo, Limรณn, Costa Rica",-84.0096613392,10.4541312069
http://community-exchange.org/,Worldschooling Central Community Exchange,"Global, International",-114.066552,51.049628
http://community-exchange.org/,Zululand Community Exchange,"Richards Bay, Kwazulu Natal, South Africa",32.0377,-28.783
http://community-exchange.org/,Cumby Exchange,"Cumberland, BC, Canada",-125.0278,49.6191
http://community-exchange.org/,Brighton & Hove Community Exchange,"Brighton & Hove, East Sussex, United Kingdom",-0.1374,50.822
http://community-exchange.org/,#Xperience,"Paris, France",2.320582,48.859489
http://community-exchange.org/,Reg-Ceen Porvety,"Mokhotlong, Lesotho, Lesotho",28.977315,-29.168555
